Marca,Desc_Producto,Precio,URL_Producto,
Intel," Core i9-12900K - Core i9 12th Gen Alder Lake 16-Core (8P+8E) 3.2 GHz LGA 1700 125W Intel UHD Graphics 770 Desktop Processor - BX8071512900K"," 614"," https://www.newegg.com/intel-core-i9-12900k-core-i9-12th-gen/p/N82E16819118339",
Intel," Core i9-12900KS - Core i9 12th Gen Alder Lake 16-Core (8P+8E) 3.4 GHz LGA 1700 150W Intel UHD Graphics 770 Desktop Processor - BX8071512900KS"," 779"," https://www.newegg.com/intel-core-i9-12900ks-core-i9-12th-gen/p/N82E16819118392",
Cooler," Master Hyper 212 Black Edition RGB CPU Air Cooler| SF120R RGB Fan| Anodized Gun-Metal Black| Brushed Nickel Fins| 4 Copper Direct Contact Heat Pipes for AMD Ryzen/Intel LGA1151"," 68"," https://www.newegg.com/p/13C-00YZ-00005?Description=CPU&cm_re=CPU-_-13C-00YZ-00005-_-Product",
CPU," Radiator Cooling Fan Base Holder Mainboard Bracket For AMD AM2/AM3/FM1/FM2/940"," 11"," https://www.newegg.com/p/0X6-04KT-0GVM2?Description=CPU&cm_re=CPU-_-9SIAKRCD9Y9219-_-Product",
Intel," Core i7-980X Extreme Edition - Core i7 Extreme Edition Gulftown 6-Core 3.33 GHz LGA 1366 130W Desktop Processor - BX80613I7980X"," NA"," https://www.newegg.com/intel-core-i7-extreme-edition-core-i7-980x-extreme-edition/p/N82E16819115223?Description=CPU&cm_re=CPU-_-19-115-223-_-Product",
AMD," A8-5500 - A-Series APU Trinity Quad-Core 3.2GHz (3.7GHz Turbo) Socket FM2 65W AMD Radeon HD 7560D Desktop APU (CPU + GPU) with DirectX 11 Graphic - AD5500OKHJBOX"," NA"," https://www.newegg.com/amd-a-series-apu-a8-5500/p/N82E16819113288?Description=CPU&cm_re=CPU-_-19-113-288-_-Product",
PYDDIN," New Laptop CPU Cooling Fan Cooler for HP Probook 6570B 6560B 6565B HP Elitebook 8560 8560B 8560p 8570p Series 641183-001 686311-001"," 13"," https://www.newegg.com/p/13C-00RC-000E9?Description=CPU&cm_re=CPU-_-13C-00RC-000E9-_-Product",
MSI," MPG Z390 GAMING PRO CARBON LGA 1151 (300 Series) Intel Z390 HDMI SATA 6Gb/s USB 3.1 ATX Intel Motherboard"," 139"," https://www.newegg.com/p/N82E16813144212?Description=CPU&cm_re=CPU-_-13-144-212-_-Product",
PCCOOLER," Q82M PCCOOLER Q80M 80mm 4PIN PWM CPU Cooler for Intel LGA 1151/1150/1155/1156/775 & AMD AM4/FM22+/FM2/FM1/AM3+/AM3/AM2+/AM2"," 15"," https://www.newegg.com/p/1B4-079T-06MX7?Description=CPU&cm_re=CPU-_-9SIA1K6B4Z3212-_-Product",
ARCTIC," Freezer 34 eSports DUO - Tower CPU Cooler with BioniX P-Series case fan in push-pull| 120 mm PWM fan| for Intel and AMD socket - Red"," 71"," https://www.newegg.com/p/2BJ-000N-00073?Description=CPU&cm_re=CPU-_-2BJ-000N-00073-_-Product",
TRONWIRE," TW-26 AMD Socket AM4 4-Pin PWM CPU Cooler With Aluminum Heatsink & 3.5-Inch Fan With Pre-Applied Thermal Paste For Desktop PC Computer"," 18"," https://www.newegg.com/tronwire-tw-26/p/13C-009Y-00034?Description=CPU&cm_re=CPU-_-9SIAGTUDE48085-_-Product",
Dynatron," A13 60mm 2 Ball CPU Cooler for AMD G34 processors| Socket LGA 1974| 2U server solution up to 140 Watts"," 63"," https://www.newegg.com/dynatron-a13/p/N82E16835114137?Description=CPU&cm_re=CPU-_-35-114-137-_-Product",
New," original CPU GPU cooling fan heasink radiator cooler for Clevo PA70 PA70ES PA71 PA71ES Terrans Force T700 GTX1060\/1070\/1080"," 71"," https://www.newegg.com/p/1YF-003V-01C62?Description=CPU&cm_re=CPU-_-1YF-003V-01C62-_-Product",
Tt(Thermaltake)," T400 CPU Radiator PWM Intelligent Speed Regulation 5V 3pin ARGB 4 Heat Pipe CPU Cooling Fan"," 45"," https://www.newegg.com/p/13C-001H-001S9?Description=CPU&cm_re=CPU-_-9SIAREGE7X7810-_-Product",
Heatsink," CPU Cooler Cooling Radiator Fan for Intel LGA 1150 1155 1156 775 1366 AMD AM2 AM2+ AM3 AM3+ AM4 3 Pin RGB CPU Cooler"," 14"," https://www.newegg.com/p/1YF-0158-00003?Description=CPU&cm_re=CPU-_-1YF-0158-00003-_-Product",
GIGABYTE," B450M DS3H V2 AM4 AMD B450 SATA 6Gb/s Micro ATX AMD Motherboard"," 87"," https://www.newegg.com/gigabyte-b450m-ds3h-v2/p/N82E16813145252?Description=CPU&cm_re=CPU-_-13-145-252-_-Product",
Deal4GO," CPU Cooling Fan Cooler Replacement for Dell Latitude 5570 E5570 Precision 3510 M3510 P48F DC28000GMF0 EG50060S1-C220-S9A 0H9M9M H9M9M"," 24"," https://www.newegg.com/p/13C-0059-00168?Description=CPU&cm_re=CPU-_-9SIAP3DDCN2130-_-Product",
DEEPCOOL," THETA 31 (Copper Core) CPU Cooler - For Intel Socket For Intel Socket LGA 1150 / 1151 / 1155 / 1156"," 14"," https://www.newegg.com/deepcool-air-cooler-series-theta-31/p/13C-002K-000G6?Description=CPU&cm_re=CPU-_-13C-002K-000G6-_-Product",
ASUS," ROG Crosshair VIII Formula AMD X570 AM4 ATX Motherboard with PCIe 4.0| Dual M.2| SATA 6Gb/s| USB 3.2 Gen 2| 5Gbps LAN| Wi-Fi 6"," 599"," https://www.newegg.com/asus-rog-crosshair-viii-formula/p/N82E16813119104?Description=CPU&cm_re=CPU-_-13-119-104-_-Product",
DBTLAP," CPU Fan Compatible For Dell Precision T1700 Optiplex 3020 7020 9020 Heatsink Fan RD6XX 0RD6XX"," 44"," https://www.newegg.com/p/0VE-02Z6-001K4?Description=CPU&cm_re=CPU-_-9SIAU42EDJ2938-_-Product",
NZXT," - Kraken X53 RGB All-in-one 240mm Radiator CPU Liquid Cooling System - Black (KRAKENX53)"," 177"," https://www.newegg.com/p/13C-0069-00033?Description=CPU&cm_re=CPU-_-9SIAKVHDAR8935-_-Product",
PCCOOLER," CORONA GI-X5R CPU Cooler with 120mm PWM Fan"," 25"," https://www.newegg.com/p/13C-002D-000A2?Description=CPU&cm_re=CPU-_-9SIAHCT7TP0316-_-Product",
Enermax," Liqtech TR4 II 360 Addressable RGB AIO CPU Liquid Cooler - 360mm Radiator| Triple 120mm PWM Fan| Max 2300RPM - Support AMD Threadripper sTRX4/TR4/SP3-5 Year Warranty (ELC-LTTRTO360-TBP)"," 227"," https://www.newegg.com/p/13C-002Z-00082?Description=CPU&cm_re=CPU-_-9SIAKVHGSY5309-_-Product",
6," Heat Pipes CPU Cooler ARGB 120mm PWM 4 Pin PC Radiator Quiet for Intel LGA 2011 1150 1151 1155 AMD AM4 CPU Cooling Fan"," 39"," https://www.newegg.com/p/13C-00S3-00006?Description=CPU&cm_re=CPU-_-13C-00S3-00006-_-Product",
Intel," Core i5-4670K - Core i5 4th Gen Haswell Quad-Core 3.4 GHz LGA 1150 84W Intel HD Graphics Desktop Processor - BX80646I54670K"," 157"," https://www.newegg.com/intel-core-i5-4th-gen-core-i5-4670k/p/N82E16819116899?Description=CPU&cm_re=CPU-_-19-116-899-_-Product",
Noctua," NH-D15 SE-AM4| Premium Dual-Tower CPU Cooler for AMD AM4 (Brown)"," 199"," https://www.newegg.com/p/13C-0005-002K1?Description=CPU&cm_re=CPU-_-9SIB9R6H6S7262-_-Product",
MSI," MPG Z690 EDGE WIFI DDR5 LGA 1700 Intel Z690 SATA 6Gb/s ATX Intel Motherboard"," 309"," https://www.newegg.com/p/N82E16813144508?Description=CPU&cm_re=CPU-_-13-144-508-_-Product",
New," Laptop CPU Cooling Fan for HP Pavilion x360 14-CD 14M-CD 14M-cd0001dx 14M-cd0003dx 14M-cd0005dx 14M-cd0006dx 14-cd005ns TPN-W131 P/N: L18222-001"," 24"," https://www.newegg.com/p/13C-00S8-000F9?Description=CPU&cm_re=CPU-_-13C-00S8-000F9-_-Product",
HP," Omen 15-CE 15T-CE Series Laptop Thermal CPU Cooling Heatsink 931246-001 Laptop CPU Fans & Heatsinks"," 17"," https://www.newegg.com/p/2RM-000U-00WS3?Description=CPU&cm_re=CPU-_-9SIACTNEDJ1191-_-Product",
Newest," B250S Mining Motherboard 11 USB 3.0 to PCIe X16 GPU LGA 1151 DDR4 SATA3.0 HDMI-VGA Crypto Miner B250 mining expert plate"," 159"," https://www.newegg.com/p/1JW-00N7-00014?Description=CPU&cm_re=CPU-_-9SIB601H696284-_-Product",
CPU," + GPU Cooling Fan Replacement for Dell Alienware 17 R4 R5 Series Laptop P31E ALW17C 0K2PKV 04RFW1 MG75090V1-C060-S9A MG75090V1-C070-S9A"," 68"," https://www.newegg.com/p/13C-00S8-000J4?Description=CPU&cm_re=CPU-_-9SIAYWHEG60931-_-Product",
AMD," FX-8370 with AMD Wraith Cooler Vishera 8-Core 4.0 GHz (4.3 GHz Turbo) Socket AM3+ 125W FD8370FRHKHBX Desktop Processor"," NA"," https://www.newegg.com/amd-fx-8000-series-fx-8370/p/N82E16819113398?Description=CPU&cm_re=CPU-_-19-113-398-_-Product",
GIGABYTE," Z590I AORUS ULTRA LGA 1200 Intel Z590 Mini-ITX Motherboard with Dual M.2| PCIe 4.0| USB 3.2 Gen2X2 Type-C| Intel WIFI 6| Intel i225V 2.5GbE"," 270"," https://www.newegg.com/p/N82E16813145266?Description=CPU&cm_re=CPU-_-13-145-266-_-Product",
DEEPCOOL," AS500 CPU Air Cooler| CFD-AS500-220W Universal RAM Height Compatibility| 140mm PWM Fan| A-RGB Top Cover| 5 Heat Pipe Design for Intel Core/AMD Ryzen CPUs"," 79"," https://www.newegg.com/deep-cool-cfd-as500-220w/p/13C-002K-000T8?Description=CPU&cm_re=CPU-_-13C-002K-000T8-_-Product",
Noctua," NH-L9i-17xx| Premium Low-Profile CPU Cooler for Intel LGA1700 (Brown)"," 68"," https://www.newegg.com/p/13C-0005-00287?Description=CPU&cm_re=CPU-_-13C-0005-00287-_-Product",
PCCOOLER," CORONA  GI-X4B CPU Cooler with 120mm PWM Fan  SilentPro Blades design with Corona Blue LED  Frame"," 18"," https://www.newegg.com/p/13C-002D-000A6?Description=CPU&cm_re=CPU-_-13C-002D-000A6-_-Product",
Zalman," CNPS9900A LED Ultra Quiet CPU Cooler"," 79"," https://www.newegg.com/p/13C-00F8-00002?Description=CPU&cm_re=CPU-_-9SIAP4KBPM6672-_-Product",
AMD," Phenom II X6 1075T - Phenom II X6 Thuban 6-Core 3.0 GHz Socket AM3 125W Desktop Processor - HDT75TFBGRBOX"," NA"," https://www.newegg.com/amd-phenom-ii-x6-1075t/p/N82E16819103858?Description=CPU&cm_re=CPU-_-19-103-858-_-Product",
Intel," E8500 - Core 2 Duo Wolfdale Dual-Core 3.167 GHz LGA 775 65W Desktop Processor - AT80570PJ0876M"," 14"," https://www.newegg.com/intel-core-2-duo-e8500/p/N82E16819117320",
Intel," Core 2 Duo E6600 - Core 2 Duo Conroe Dual-Core 2.4 GHz LGA 775 Desktop Processor - SL9S8"," 16"," https://www.newegg.com/intel-core-2-duo-e6600/p/N82E16819116791",
Intel," Core 2 Quad Q6600 - Core 2 Quad Kentsfield Quad-Core 2.4 GHz LGA 775 100W Desktop Processor - Q6600 (SLACR)"," 20"," https://www.newegg.com/intel-core-2-quad-q6600/p/N82E16819116429",
Intel," Core i5-2500 - Core i5 2nd Gen Sandy Bridge Quad-Core 3.3GHz (3.7GHz Turbo Boost) LGA 1155 95W Intel HD Graphics 2000 Desktop Processor - BX80623I52500"," 24"," https://www.newegg.com/intel-core-i5-2nd-gen-core-i5-2500/p/N82E16819115073",
Replacement," CPU Cooling Fan for HP Elitebook 840 850 G1 G2 ZenBook 14 Series P/N: KSB0805HB-CM23 6033B0033202 730792-001 4-Wire"," 15"," https://www.newegg.com/p/13C-00RC-000G9?Description=CPU&cm_re=CPU-_-13C-00RC-000G9-_-Product",
3pcs," AM2 AM3 FM1 FM2 FM2+ Plastic AMD CPU Cooling Fan Bracket Base Black"," 11"," https://www.newegg.com/p/13C-003M-000D0?Description=CPU&cm_re=CPU-_-9SIA27C6D66246-_-Product",
Tt," (Thermaltake) colorful CPU cooler fan suppport AMD and Intle"," 19"," https://www.newegg.com/p/13C-001H-001R0?Description=CPU&cm_re=CPU-_-13C-001H-001R0-_-Product",
GIGABYTE," GA-B85M-DS3H-A LGA 1150 Intel B85 HDMI SATA 6Gb/s USB 3.0 Micro ATX Intel Motherboard"," 69"," https://www.newegg.com/p/N82E16813128822?Description=CPU&cm_re=CPU-_-13-128-822-_-Product",
New," CPU Cooling Fan For HP ENVY dv4-5200 dv4-5300 dv4-5211nr dv4-5213cl dv4-5216et dv4-5218et dv4-5220us dv4-5243cl dv4-5260nr dv4t-5200 CT0 dv4t-5300 CT0"," 18"," https://www.newegg.com/p/13C-002M-004N4?Description=CPU&cm_re=CPU-_-9SIA72560M6769-_-Product",
Cooler," Master MasterAir MA620M Dual Tower ARGB High Performance CPU Air Cooler 6 CDC 2.0 Heatpipes SF120R Fan Hexagon Strip Addressable RGB Lighting for AMD Ryzen/Intel LGA1151"," 142"," https://www.newegg.com/p/13C-00S1-000B8?Description=CPU&cm_re=CPU-_-9SIB4AKG3U2107-_-Product",
New," CPU Cooling Fan for ASUS U50F U6S Z37 Z37E Z37S Z37K 13GNYC1AM010-1 13N0-HBA0601"," 16"," https://www.newegg.com/p/1DR-000M-007P6?Description=CPU&cm_re=CPU-_-1DR-000M-007P6-_-Product",
Dell," Optiplex XE/XE Desktop CPU Heatsink with Fan Shroud Assembly - FF4H5"," 28"," https://www.newegg.com/p/2BJ-0023-000N3?Description=CPU&cm_re=CPU-_-9SIAP9PD3H9089-_-Product",
Intel," Core i3 i5 i7 Socket 1151 1150 1155 1156 4-Pin PWM CPU Cooler With Aluminum Heatsink & 3.5-Inch Fan With Pre-Applied Thermal Paste For Desktop PC Computer"," 15"," https://www.newegg.com/p/13C-004C-000D8?Description=CPU&cm_re=CPU-_-9SIAGTUFFY5064-_-Product",
SilverStone," Argon Series CPU Cooler SST-AR04"," 38"," https://www.newegg.com/p/13C-0083-00066?Description=CPU&cm_re=CPU-_-9SIB7RAHGB0593-_-Product",
Intel," Core i9-10900KF Comet Lake 10-Core 3.7 GHz LGA 1200 125W BX8070110900KF Desktop Processor"," 472"," https://www.newegg.com/intel-core-i9-10900kf-core-i9-10th-gen/p/N82E16819118272?Description=CPU&cm_re=CPU-_-19-118-272-_-Product",
DEEPCOOL," GAMMAXX GT| Black Top Cover| CPU Air Cooler| Motherboard Sync| RGB Top Cover and Fan| Cable or Motherboard Control Supported| 4 Heatpipes| 120mm RGB Fan| Universal Socket Solution"," 32"," https://www.newegg.com/p/13C-002K-000V9?Description=CPU&cm_re=CPU-_-9SIB6P6GZW1670-_-Product",
CPU," Fans & Heatsinks  ID-COOLING PINKFLOW 240 CPU Water Cooler 5V Addressable RGB AIO Cooler 240mm CPU Liquid Cooler 2X120mm RGB Fan| Intel 115X/2066| AMD TR4/AM4 (Remote Controller is Included)"," 199"," https://www.newegg.com/p/13C-00RM-00042?Description=CPU&cm_re=CPU-_-13C-00RM-00042-_-Product",
ASRock," B660M PHANTOM GAMING 4 LGA 1700 Intel B660 DDR4 Micro ATX Motherboard"," 146"," https://www.newegg.com/p/N82E16813162053?Description=CPU&cm_re=CPU-_-13-162-053-_-Product",
ASRock," B450M PRO4 R2.0 AM4 AMD Promontory B450 SATA 6Gb/s Micro ATX AMD Motherboard"," 79"," https://www.newegg.com/asrock-b450m-pro4-r2-0/p/N82E16813157973?Description=CPU&cm_re=CPU-_-13-157-973-_-Product",
DEEPCOOL," GAMMAXX GT A-RGB| CPU Air Cooler| SYNC A-RGB Fan and Black Top Cover| Cable or Motherboard Control Supported| 4 Heatpipes| 120mm A-RGB Fan| Universal Socket Solution"," 56"," https://www.newegg.com/deepcool-gammaxx-gt-a-rgb/p/13C-002K-000U3?Description=CPU&cm_re=CPU-_-13C-002K-000U3-_-Product",
ASRock," Z690 Phantom Gaming-ITX/TB4 LGA 1700 Intel Z690 SATA 6Gb/s DDR5 Mini ITX Intel Motherboard"," 349"," https://www.newegg.com/p/N82E16813162037?Description=CPU&cm_re=CPU-_-13-162-037-_-Product",
DEEP," COOL GAMMAXX GTE V2 White CPU Air Cooler with 4 Heatpipes| 120mm PWM Fan with White LED and White Top Cover for Intel LGA 1200 1151 AMD Ryzen AM4"," 49"," https://www.newegg.com/deep-cool-gammaxx-gte-v2/p/13C-002K-000V7?Description=CPU&cm_re=CPU-_-13C-002K-000V7-_-Product",
3," Wires New Laptop CPU cooling fan for HP Pavilion dv7-3100 dv7-3300 dv7t-3100 532142-001"," 15"," https://www.newegg.com/p/13C-002M-00067?Description=CPU&cm_re=CPU-_-9SIA7254G32596-_-Product",
Intel," Pentium G4620 - Pentium Kaby Lake Dual-Core 3.7 GHz LGA 1151 51W Intel HD Graphics 630 Desktop Processor - BX80677G4620"," 147"," https://www.newegg.com/intel-pentium-g4620/p/N82E16819117736?Description=CPU&cm_re=CPU-_-19-117-736-_-Product",
Original," intel LGA 1366 CPU Copper core 4pin Fan heatsink cooler cooling i7 965 970 975 980 980x 990 990x"," 26"," https://www.newegg.com/p/13C-00G2-00001?Description=CPU&cm_re=CPU-_-9SIAKRCC1R7651-_-Product",
Scythe," Fuma 2 Rev. B CPU Air Cooler| Intel LGA1700| LGA1151| AMD AM4/Ryzen 120mm| Dual Towers| Black Top Cover"," 69"," https://www.newegg.com/p/13C-0004-00092?Description=CPU&cm_re=CPU-_-9SIA9ZHJ303934-_-Product",
ASUS," ROG STRIX B550-A GAMING AM4 AMD B550 SATA 6Gb/s ATX AMD Motherboard"," 143"," https://www.newegg.com/asus-rog-strix-b550-a-gaming/p/N82E16813119349R?Description=CPU&cm_re=CPU-_-13-119-349R-_-Product",
New," laptop cpu cooling fan for HP HSN-I36C-4 FM8J 6033B0078601 DFS5K123043638"," 18"," https://www.newegg.com/p/13C-00VE-00394?Description=CPU&cm_re=CPU-_-9SIAU42GRN0571-_-Product",
Cooler," Master Hyper 212 EVO V2 CPU Air Cooler with SickleFlow 120| PWM Fan| Direct Contact Technology| 4 Copper Heat Pipes for AMD Ryzen/Intel LGA1700/1200/1151"," 83"," https://www.newegg.com/p/13C-00YZ-00057?Description=CPU&cm_re=CPU-_-13C-00YZ-00057-_-Product",
GIGABYTE," A520M S2H mATX AM4 4+3 Phases Digital PWM| GIGABYTE Gaming GbE LAN| NVMe PCIe 3.0 x4 M.2| 3 Display Interfaces| Q-Flash Plus| RGB Fusion 2.0| Motherboard"," 82"," https://www.newegg.com/gigabyte-a520m-s2h/p/N82E16813145240?Description=CPU&cm_re=CPU-_-13-145-240-_-Product",
Silverstone," Hydrogon D120 ARGB Dual Tower CPU Cooler 120mm ARGB Fans (SST-HYD120-ARGB)"," 79"," https://www.newegg.com/p/13C-004X-00015?Description=CPU&cm_re=CPU-_-9SIADUKGZR5796-_-Product",
BTC-S37," Mining Motherboard CPU Set 8 Video Card Slot DDR3 Support 1066/1333/1600MHz (65mm Interval)"," 209"," https://www.newegg.com/jingsha-model-btc-s37/p/1HD-00E3-00004?Description=CPU&cm_re=CPU-_-9SIATXZE5N0202-_-Product",
Dell," 390 790 990 3010 7010 9010 XPS 8000 8300 8500 8700 CPU Heatsink Fan F2KPP"," 10"," https://www.newegg.com/p/2RM-000M-00F23?Description=CPU&cm_re=CPU-_-2RM-000M-00F23-_-Product",
Cpu," Fan For Lenovo Ideapad Y700 Y700-15ISK MF75100V1-C010-S9A 15.6"""," 16"," https://www.newegg.com/p/13C-00VE-001C5?Description=CPU&cm_re=CPU-_-9SIAU42F2N8386-_-Product",
for," Intel Core i7 i5 i3 RGB Fan Mute PWM PC CPU Cooler LED Motherboard Control Fan"," 23"," https://www.newegg.com/p/13C-00Y0-00004?Description=CPU&cm_re=CPU-_-9SIB3TDH879379-_-Product",
ASUS," Pro WS WRX80E-SAGE SE WIFI sWRX8 AMD WRX80 SATA 6Gb/s Extended ATX AMD Motherboard"," 939"," https://www.newegg.com/asus-pro-ws-wrx80e-sage-se-wifi/p/N82E16813119391?Description=CPU&cm_re=CPU-_-13-119-391-_-Product",
Cryorig," C7 Cu 405 CFM CPU Cooler"," 99"," https://www.newegg.com/p/13C-00WS-00001?Description=CPU&cm_re=CPU-_-9SIAT8UFE20420-_-Product",
Corsair," H110 & H110i GT CPU Liquid Cooling Bracket"," 81"," https://www.newegg.com/p/13C-00F9-00003?Description=CPU&cm_re=CPU-_-13C-00F9-00003-_-Product",
PALLAS," 120| a Low profile CPU cooler| is designed for most desktops| especially for HTPC's and narrow enclosures. 6*6mm Heat-pipe| total height 68mm| 12013 PWM fan| compatible with all modern CPU"," 27"," https://www.newegg.com/raijintek-air-cooler-series-0r10b00095/p/13C-001T-00028?Description=CPU&cm_re=CPU-_-9SIA66Z8F67860-_-Product",
Shadow," PWM RGB LED CPU Cooler Intel Motherboard Control Cooling Fan"," 26"," https://www.newegg.com/p/13C-00UZ-00001?Description=CPU&cm_re=CPU-_-9SIAXE5ES58097-_-Product",
Rosewill," ROCC-16003 - High Performance CPU Cooler with Silent 92mm PWM Fan & 3 Direct Contact Heatpipe"," 29"," https://www.newegg.com/rosewill-rocc-16003/p/N82E16835200114",
Intel," Core i5-12600K - Core i5 12th Gen Alder Lake 10-Core (6P+4E) 3.7 GHz LGA 1700 125W Intel UHD Graphics 770 Desktop Processor - BX8071512600K"," 277"," https://www.newegg.com/intel-core-i5-12600k-core-i5-12th-gen/p/N82E16819118347",
AMD," Ryzen 5 5600X - Ryzen 5 5000 Series Vermeer (Zen 3) 6-Core 3.7 GHz Socket AM4 65W Desktop Processor - 100-100000065BOX"," 229"," https://www.newegg.com/amd-ryzen-5-5600x/p/N82E16819113666",
AMD," Ryzen 5 5600G - Ryzen 5 5000 G-Series Cezanne (Zen 3) 6-Core 3.9 GHz Socket AM4 65W AMD Radeon Graphics Desktop Processor - 100-100000252BOX"," 197"," https://www.newegg.com/amd-ryzen-5-5600g-ryzen-5-5000-g-series/p/N82E16819113683",
SNOWMAN," 4 Heat Pipes CPU Cooler RGB 120mm PWM 4 Pin PC Radiator quiet for Intel LGA 2011 1150 1151 1155 AMD AM3 CPU Cooling Fan"," 29"," https://www.newegg.com/p/13C-00VG-00001?Description=CPU&cm_re=CPU-_-9SIAXAWF104728-_-Product",
ALAMENGDA," Dell T3240 7080MFF 7090MFF 65W TDP Copper Core CPU Cooler",,,
Heatsink," 57"," https://www.newegg.com/p/13C-00SJ-00004?Description=CPU&cm_re=CPU-_-9SIAVEYJ159883-_-Product",,
New," for Haier Yunyue mini2 CPU fan radiator NT-A3850 NT510 FOXCONN NT410 NT425 NT435 NT-A3700 cooling fan NFB61A05H F1FT4B2M R015A00K Blue"," 17"," https://www.newegg.com/p/13C-00BK-000A5?Description=CPU&cm_re=CPU-_-13C-00BK-000A5-_-Product",
SAHARA," CPU Cooler Fan 120mm Fan 4PIN Radiator Fan LED For Intel LGA 775 1155 1156 1150 1151 1200 1366 AMD AM4 CPU Cooling Fan 133*92*63mm"," 28"," https://www.newegg.com/p/13C-00X5-00003?Description=CPU&cm_re=CPU-_-9SIB2TMFHH3863-_-Product",
New," dual copper tube temperature control mute cpu fan for AMD AMD FM2 AM2 AM3 AM4 Intel 775 1150 1200 multi-platform CPU cooler Gray"," 29"," https://www.newegg.com/p/13C-00BK-00072?Description=CPU&cm_re=CPU-_-13C-00BK-00072-_-Product",
Dynatron," K1 1U Passive CPU Cooler for Intel Socket 1156 1155"," 29"," https://www.newegg.com/dynatron-k1/p/13C-000S-00012?Description=CPU&cm_re=CPU-_-13C-000S-00012-_-Product",
CPU," Cooler Cooling Fan for Macbook Pro Retina 15 inch A1398 2013 2014 2015 923-0668 923-0669 Left and Right    Macbook Pro Retina 15 inch A1398 2013 2014 2015 923-0668 923-0669"," 97"," https://www.newegg.com/p/13C-008P-00002?Description=CPU&cm_re=CPU-_-9SIAFJW7F62792-_-Product",
CPU," Water Cooling Cooler PC Fan Ventilador For Intel LGA AMD AM3 AM4 Liquid Radiator 12V Liquid Water Cooler Integrated Radiator"," 55"," https://www.newegg.com/p/13C-00X5-00004?Description=CPU&cm_re=CPU-_-9SIB2TMFHJ1658-_-Product",
Dual," 120mm Fan Air CPU Cooler w/ Addressable RGB & PWM Fan 6 Heatpipes| 220W TDP"," 89"," https://www.newegg.com/p/13C-00V0-00001?Description=CPU&cm_re=CPU-_-9SIAXE5ES59045-_-Product",
SXDOOL," 80mm 2 Ball CPU Cooler for Intel LGA Socket 1151 / 1150 / 1155 / 1156 All copper 1U radiator turbo fan"," 29"," https://www.newegg.com/p/13C-00BK-00004?Description=CPU&cm_re=CPU-_-9SIAAESAVA3959-_-Product",
New," 4 pin CPU cooling Fan for Dell Alienware M11X R1 R2  cooler fan"," NA"," https://www.newegg.com/p/13C-002M-00HD3?Description=CPU&cm_re=CPU-_-9SIA72593X8237-_-Product",
SAHARA," CPU Cooler Fan 120mm Fan 4PIN Radiator Fan LED For Intel LGA 775 1155 1156 1150 1151 1200 1366 AMD AM4 CPU Cooling Fan 157*128*77mm"," 35"," https://www.newegg.com/p/13C-00X5-00001?Description=CPU&cm_re=CPU-_-9SIB2TMFHC1675-_-Product",
ASUS," ROG STRIX Z390-F GAMING LGA 1151 (300 Series) Intel Z390 HDMI SATA 6Gb/s USB 3.1 ATX Intel Motherboard"," 182"," https://www.newegg.com/asus-rog-strix-z390-f-gaming/p/N82E16813119176?Description=CPU&cm_re=CPU-_-13-119-176-_-Product",
Intel," Core i5-4430 - Core i5 4th Gen Haswell Quad-Core 3.0 GHz LGA 1150 84W Intel HD Graphics 4600 Desktop Processor - BX80646I54430"," 170"," https://www.newegg.com/intel-core-i5-4th-gen-core-i5-4430/p/N82E16819116895?Description=CPU&cm_re=CPU-_-19-116-895-_-Product",
GIGABYTE," B460M DS3H AC-Y1 LGA 1200 Intel B460 SATA 6Gb/s Micro ATX Intel Motherboard| With I/O Backplate"," 65"," https://www.newegg.com/p/N82E16813145361?Description=CPU&cm_re=CPU-_-13-145-361-_-Product",
lga2011," / v3 intel cpu cooling fan (quiet)"," 38"," https://www.newegg.com/p/1FR-005B-00004?Description=CPU&cm_re=CPU-_-1FR-005B-00004-_-Product",
ID-COOLING," PINKFLOW 240 CPU Water Cooler 5V Addressable RGB AIO Cooler 240mm CPU Liquid Cooler 2X120mm RGB Fan| Intel 115X/2066| | AMD TR4/AM4 (Remote Controller is Included)"," 199"," https://www.newegg.com/p/13C-00RM-00077?Description=CPU&cm_re=CPU-_-9SIABXXE9K3828-_-Product",
New," CPU Cooling Fan for SONY Vaio PCG-71311L PCG-71312L PCG-71213L PCG-71314L PCG-71311M PCG-71311W PCG-71311 VPC-EB VPCEB P/N: UDQFLZH26CF0 1809M2"," 19"," https://www.newegg.com/p/13C-002M-00473?Description=CPU&cm_re=CPU-_-9SIA72560M6581-_-Product",
Black," CPU Air Cooler 5 Heat Pipes 120mm PWM Fan Universal Socket Addressable RGB"," 42"," https://www.newegg.com/p/13C-00V1-00001?Description=CPU&cm_re=CPU-_-9SIAXE5ES59815-_-Product",
Intel," Core i7-6800K - Core i7 6th Gen Broadwell-E 6-Core 3.4 GHz LGA 2011-v3 140W Desktop Processor - CM8067102056201"," 287"," https://www.newegg.com/intel-core-i7-6th-gen-core-i7-6800k-15m/p/N82E16819117650?Description=CPU&cm_re=CPU-_-19-117-650-_-Product",
*NEW*Supermicro," SNK-P0068PS LGA 3647-0 2U & UP X11 Purley Platform CPU Heat Sink"," 65"," https://www.newegg.com/p/2RM-000X-000C1?Description=CPU&cm_re=CPU-_-9SIAH9BGVG1840-_-Product",
